500
1677
3
143	114	6	13	11
143	127	5	13	11
143	29	6	13	11
143	106	5	13	11
57	109	7	13	11
57	96	6	13	10
57	81	7	13	10
57	105	7	13	10
57	104	7	13	11
57	138	7	13	11
57	117	8	13	10
57	49	7	13	11
57	42	7	13	10
71	26	7	13	11
71	50	7	13	10
24	33	7	13	11
24	93	7	13	11
108	55	7	13	11
108	118	7	13	11
108	34	6	13	10
108	72	7	13	11
108	97	7	13	10
108	67	6	13	10
108	147	7	13	10
108	145	6	13	11
108	135	6	13	10
108	68	7	13	11
108	50	7	13	11
42	46	7	13	10
42	130	7	13	11
42	114	6	13	11
42	49	7	13	11
42	50	7	13	11
21	16	7	13	10
21	91	6	13	11
21	113	6	13	10
113	66	7	13	11
113	45	7	13	11
113	46	7	13	11
113	55	7	13	10
113	1	6	13	11
113	23	6	13	10
113	126	6	13	11
113	54	6	13	10
113	128	6	13	10
113	150	6	13	11
113	81	6	13	10
113	87	6	13	11
113	10	6	13	10
113	43	6	13	11
113	30	6	13	10
113	106	6	13	10
113	42	6	13	11
51	13	8	13	10
51	63	7	13	10
51	16	7	13	10
51	52	7	13	10
128	4	-100	-100	-100
87	116	-100	-100	-100
87	17	-100	-100	-100
87	29	-100	-100	-100
128	53	-100	-100	-100
128	115	-100	-100	-100
128	80	-100	-100	-100
128	45	-100	-100	-100
128	75	-100	-100	-100
128	46	-100	-100	-100
94	53	-100	-100	-100
94	30	-100	-100	-100
94	72	-100	-100	-100
94	85	-100	-100	-100
94	103	-100	-100	-100
94	67	-100	-100	-100
94	32	-100	-100	-100
94	122	-100	-100	-100
94	116	-100	-100	-100
94	21	-100	-100	-100
11	83	-100	-100	-100
11	130	-100	-100	-100
11	142	-100	-100	-100
11	46	-100	-100	-100
11	85	-100	-100	-100
11	145	-100	-100	-100
11	35	-100	-100	-100
11	54	-100	-100	-100
11	107	-100	-100	-100
11	121	-100	-100	-100
11	72	-100	-100	-100
11	17	-100	-100	-100
145	88	-100	-100	-100
145	123	-100	-100	-100
145	138	-100	-100	-100
145	21	-100	-100	-100
145	65	-100	-100	-100
145	83	-100	-100	-100
145	29	-100	-100	-100
145	9	-100	-100	-100
145	17	-100	-100	-100
145	52	-100	-100	-100
145	38	-100	-100	-100
145	124	-100	-100	-100
135	14	-100	-100	-100
135	131	-100	-100	-100
135	107	-100	-100	-100
135	69	-100	-100	-100
135	73	-100	-100	-100
135	90	-100	-100	-100
135	71	-100	-100	-100
135	114	-100	-100	-100
135	95	-100	-100	-100
135	24	-100	-100	-100
135	102	-100	-100	-100
135	13	-100	-100	-100
135	36	-100	-100	-100
135	19	-100	-100	-100
110	61	-100	-100	-100
110	84	-100	-100	-100
110	91	-100	-100	-100
110	85	-100	-100	-100
110	143	-100	-100	-100
110	24	-100	-100	-100
110	38	-100	-100	-100
110	67	-100	-100	-100
110	103	-100	-100	-100
110	130	-100	-100	-100
110	97	-100	-100	-100
110	40	-100	-100	-100
110	141	-100	-100	-100
110	147	-100	-100	-100
110	88	-100	-100	-100
59	36	-100	-100	-100
59	44	-100	-100	-100
59	123	-100	-100	-100
59	51	-100	-100	-100
59	32	-100	-100	-100
59	63	-100	-100	-100
59	17	-100	-100	-100
59	61	-100	-100	-100
59	70	-100	-100	-100
59	115	-100	-100	-100
59	89	-100	-100	-100
59	77	-100	-100	-100
59	142	-100	-100	-100
59	130	-100	-100	-100
59	141	-100	-100	-100
31	95	-100	-100	-100
31	25	-100	-100	-100
31	5	-100	-100	-100
31	60	-100	-100	-100
31	149	-100	-100	-100
31	85	-100	-100	-100
31	132	-100	-100	-100
31	114	-100	-100	-100
31	53	-100	-100	-100
31	51	-100	-100	-100
31	23	-100	-100	-100
31	108	-100	-100	-100
31	64	-100	-100	-100
31	36	-100	-100	-100
31	144	-100	-100	-100
31	123	-100	-100	-100
31	47	-100	-100	-100
31	103	-100	-100	-100
31	43	-100	-100	-100
50	28	-100	-100	-100
50	4	-100	-100	-100
50	126	-100	-100	-100
50	147	-100	-100	-100
50	148	-100	-100	-100
50	118	-100	-100	-100
50	45	-100	-100	-100
50	51	-100	-100	-100
50	6	-100	-100	-100
50	117	-100	-100	-100
50	133	-100	-100	-100
50	17	-100	-100	-100
50	68	-100	-100	-100
50	36	-100	-100	-100
50	1	-100	-100	-100
50	109	-100	-100	-100
50	25	-100	-100	-100
50	143	-100	-100	-100
50	32	-100	-100	-100
143	5	-100	-100	-100
143	51	-100	-100	-100
143	45	-100	-100	-100
143	82	-100	-100	-100
143	2	-100	-100	-100
143	1	-100	-100	-100
143	99	-100	-100	-100
143	107	-100	-100	-100
143	73	-100	-100	-100
143	112	-100	-100	-100
143	61	-100	-100	-100
143	133	-100	-100	-100
143	125	-100	-100	-100
143	147	-100	-100	-100
143	10	-100	-100	-100
143	21	-100	-100	-100
143	24	-100	-100	-100
143	54	-100	-100	-100
23	97	-100	-100	-100
23	51	-100	-100	-100
23	101	-100	-100	-100
23	32	-100	-100	-100
23	5	-100	-100	-100
23	109	-100	-100	-100
23	83	-100	-100	-100
23	43	-100	-100	-100
23	91	-100	-100	-100
23	41	-100	-100	-100
23	112	-100	-100	-100
23	100	-100	-100	-100
23	42	-100	-100	-100
23	84	-100	-100	-100
23	10	-100	-100	-100
23	72	-100	-100	-100
23	25	-100	-100	-100
23	104	-100	-100	-100
23	73	-100	-100	-100
23	79	-100	-100	-100
23	148	-100	-100	-100
113	123	-100	-100	-100
113	3	-100	-100	-100
113	98	-100	-100	-100
